user_id,start_time_iso,end_time_iso,model,api_key_name,api_key,type,price,amount
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-24T00:00:00+08:00,2026-08-25T00:00:00+08:00,deepseek-v4-flash,OLED模拟器,sk-fe070***********************523d,output_tokens,0.000009,15690
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-24T00:00:00+08:00,2026-08-25T00:00:00+08:00,deepseek-v4-flash,OLED模拟器,sk-fe070***********************523d,request_count,,22
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-24T00:00:00+08:00,2026-08-25T00:00:00+08:00,deepseek-v4-flash,DSH,sk-9267e***********************5047,input_cache_miss_tokens,0.000003,13348
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-24T00:00:00+08:00,2026-08-25T00:00:00+08:00,deepseek-v4-flash,OLED模拟器,sk-fe070***********************523d,output_tokens,0.0000045,865
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-24T00:00:00+08:00,2026-08-25T00:00:00+08:00,deepseek-v4-flash,OLED模拟器,sk-fe070***********************523d,input_cache_miss_tokens,0.000003,4744
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-24T00:00:00+08:00,2026-08-25T00:00:00+08:00,deepseek-v4-flash,DSH,sk-9267e***********************5047,output_tokens,0.0000045,227944
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-24T00:00:00+08:00,2026-08-25T00:00:00+08:00,deepseek-v4-flash,OLED模拟器,sk-fe070***********************523d,input_cache_hit_tokens,0.0000001,1664
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-24T00:00:00+08:00,2026-08-25T00:00:00+08:00,deepseek-v4-flash,DSH,sk-9267e***********************5047,request_count,,491
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-24T00:00:00+08:00,2026-08-25T00:00:00+08:00,deepseek-v4-flash,OLED模拟器,sk-fe070***********************523d,input_cache_hit_tokens,0.00000005,1024
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-24T00:00:00+08:00,2026-08-25T00:00:00+08:00,deepseek-v4-flash,DSH,sk-9267e***********************5047,output_tokens,0.000009,9532
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-24T00:00:00+08:00,2026-08-25T00:00:00+08:00,deepseek-v4-flash,DSH,sk-9267e***********************5047,input_cache_hit_tokens,0.0000001,417408
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-25T00:00:00+08:00,2026-08-26T00:00:00+08:00,deepseek-v4-flash-vision-exp,DSH,sk-9267e***********************5047,input_cache_miss_tokens,0.000003,99180
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-25T00:00:00+08:00,2026-08-26T00:00:00+08:00,deepseek-v4-flash-vision-exp,DSH,sk-9267e***********************5047,input_cache_hit_tokens,0.0000001,35343104
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-25T00:00:00+08:00,2026-08-26T00:00:00+08:00,deepseek-v4-flash-vision-exp,DSH,sk-9267e***********************5047,request_count,,216
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-25T00:00:00+08:00,2026-08-26T00:00:00+08:00,deepseek-v4-flash-vision-exp,DSH,sk-9267e***********************5047,input_cache_hit_tokens,0.00000005,35223296
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-25T00:00:00+08:00,2026-08-26T00:00:00+08:00,deepseek-v4-flash-vision-exp,DSH,sk-9267e***********************5047,input_cache_miss_tokens,0.0000015,1079414
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-25T00:00:00+08:00,2026-08-26T00:00:00+08:00,deepseek-v4-flash-vision-exp,DSH,sk-9267e***********************5047,output_tokens,0.0000045,111579
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-25T00:00:00+08:00,2026-08-26T00:00:00+08:00,deepseek-v4-flash-vision-exp,DSH,sk-9267e***********************5047,output_tokens,0.000009,101029
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-25T00:00:00+08:00,2026-08-26T00:00:00+08:00,deepseek-v4-pro,DSH,sk-9267e***********************5047,input_cache_hit_tokens,0.00000015,89752704
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-25T00:00:00+08:00,2026-08-26T00:00:00+08:00,deepseek-v4-pro,DSH,sk-9267e***********************5047,output_tokens,0.0000135,390034
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-25T00:00:00+08:00,2026-08-26T00:00:00+08:00,deepseek-v4-pro,DSH,sk-9267e***********************5047,input_cache_miss_tokens,0.0000045,168719
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-25T00:00:00+08:00,2026-08-26T00:00:00+08:00,deepseek-v4-pro,DSH,sk-9267e***********************5047,request_count,,286
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-25T00:00:00+08:00,2026-08-26T00:00:00+08:00,deepseek-v4-flash,Ubuntu DSH,sk-a801e***********************880a,input_cache_hit_tokens,0.00000005,315648
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-25T00:00:00+08:00,2026-08-26T00:00:00+08:00,deepseek-v4-flash,Ubuntu DSH,sk-a801e***********************880a,output_tokens,0.0000045,8012
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-25T00:00:00+08:00,2026-08-26T00:00:00+08:00,deepseek-v4-flash,DSH,sk-9267e***********************5047,input_cache_hit_tokens,0.00000005,5575296
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-25T00:00:00+08:00,2026-08-26T00:00:00+08:00,deepseek-v4-flash,DSH,sk-9267e***********************5047,request_count,,104
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-25T00:00:00+08:00,2026-08-26T00:00:00+08:00,deepseek-v4-flash,DSH,sk-9267e***********************5047,output_tokens,0.0000045,55139
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-25T00:00:00+08:00,2026-08-26T00:00:00+08:00,deepseek-v4-flash,Ubuntu DSH,sk-a801e***********************880a,input_cache_miss_tokens,0.0000015,35482
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-25T00:00:00+08:00,2026-08-26T00:00:00+08:00,deepseek-v4-flash,Ubuntu DSH,sk-a801e***********************880a,request_count,,24
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-25T00:00:00+08:00,2026-08-26T00:00:00+08:00,deepseek-v4-flash,DSH,sk-9267e***********************5047,input_cache_miss_tokens,0.0000015,224258
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-26T00:00:00+08:00,2026-08-27T00:00:00+08:00,deepseek-v4-flash,UCCW,sk-228bf***********************900a,request_count,,8
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-26T00:00:00+08:00,2026-08-27T00:00:00+08:00,deepseek-v4-flash,UDSH,sk-e85e5***********************5366,input_cache_miss_tokens,0.000003,124319
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-26T00:00:00+08:00,2026-08-27T00:00:00+08:00,deepseek-v4-flash,UCCW,sk-228bf***********************900a,output_tokens,0.000009,4136
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-26T00:00:00+08:00,2026-08-27T00:00:00+08:00,deepseek-v4-flash,UDSH,sk-e85e5***********************5366,request_count,,449
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-26T00:00:00+08:00,2026-08-27T00:00:00+08:00,deepseek-v4-flash,UCCW,sk-228bf***********************900a,input_cache_miss_tokens,0.000003,27127
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-26T00:00:00+08:00,2026-08-27T00:00:00+08:00,deepseek-v4-flash,UDSH,sk-e85e5***********************5366,input_cache_hit_tokens,0.00000005,6436352
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-26T00:00:00+08:00,2026-08-27T00:00:00+08:00,deepseek-v4-flash,UCCW,sk-228bf***********************900a,input_cache_hit_tokens,0.0000001,133120
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-26T00:00:00+08:00,2026-08-27T00:00:00+08:00,deepseek-v4-flash,UDSH,sk-e85e5***********************5366,output_tokens,0.000009,163171
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-26T00:00:00+08:00,2026-08-27T00:00:00+08:00,deepseek-v4-flash,UDSH,sk-e85e5***********************5366,input_cache_hit_tokens,0.0000001,39669760
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-26T00:00:00+08:00,2026-08-27T00:00:00+08:00,deepseek-v4-flash,UDSH,sk-e85e5***********************5366,output_tokens,0.0000045,92547
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-26T00:00:00+08:00,2026-08-27T00:00:00+08:00,deepseek-v4-flash,UDSH,sk-e85e5***********************5366,input_cache_miss_tokens,0.0000015,74220
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-27T00:00:00+08:00,2026-08-28T00:00:00+08:00,deepseek-v4-flash,UDSH,sk-e85e5***********************5366,input_cache_miss_tokens,0.000003,34583
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-27T00:00:00+08:00,2026-08-28T00:00:00+08:00,deepseek-v4-flash,UDSH,sk-e85e5***********************5366,input_cache_hit_tokens,0.00000005,245760
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-27T00:00:00+08:00,2026-08-28T00:00:00+08:00,deepseek-v4-flash,UDSH,sk-e85e5***********************5366,output_tokens,0.000009,6147
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-27T00:00:00+08:00,2026-08-28T00:00:00+08:00,deepseek-v4-flash,UDSH,sk-e85e5***********************5366,input_cache_hit_tokens,0.0000001,19456
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-27T00:00:00+08:00,2026-08-28T00:00:00+08:00,deepseek-v4-flash,UDSH,sk-e85e5***********************5366,input_cache_miss_tokens,0.0000015,365880
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-27T00:00:00+08:00,2026-08-28T00:00:00+08:00,deepseek-v4-flash,UDSH,sk-e85e5***********************5366,request_count,,58
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-08-27T00:00:00+08:00,2026-08-28T00:00:00+08:00,deepseek-v4-flash,UDSH,sk-e85e5***********************5366,output_tokens,0.0000045,58250
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-09-03T00:00:00+08:00,2026-09-04T00:00:00+08:00,deepseek-v4-pro,UDSH,sk-e85e5***********************5366,output_tokens,0.000027,190282
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-09-03T00:00:00+08:00,2026-09-04T00:00:00+08:00,deepseek-v4-pro,UDSH,sk-e85e5***********************5366,input_cache_hit_tokens,0.00000015,110625152
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-09-03T00:00:00+08:00,2026-09-04T00:00:00+08:00,deepseek-v4-pro,UDSH,sk-e85e5***********************5366,request_count,,614
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-09-03T00:00:00+08:00,2026-09-04T00:00:00+08:00,deepseek-v4-pro,UDSH,sk-e85e5***********************5366,input_cache_miss_tokens,0.000009,113245
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-09-03T00:00:00+08:00,2026-09-04T00:00:00+08:00,deepseek-v4-pro,UDSH,sk-e85e5***********************5366,input_cache_miss_tokens,0.0000045,816724
Wechat-8e63acca-c373-4e26-98eb-3c0cd4849fcc,2026-09-03T00:00:00+08:00,2026-09-04T00:00:00+08:00,deepseek-v4-pro,UDSH,sk-e85e5***********************5366,output_tokens,0.0000135,421840
